Line ID,Line Name,Line Description,Control,Strain(s),Line Experimenter,Line Contact,Media,Assay ID,Assay Name,Type,Formal Type ID,Measurement Updated,X Units,Y Units,27.0
4405,C1-S22-B1.1-R2,None,F,JBEI-17810,,,2% Glucose,5506,C1-S22-B1.1-R2,LCFA_ECOLI,,2018-05-09 00:19:03.540419+00:00,hours,,586476.0
4405,C1-S22-B1.1-R2,None,F,JBEI-17810,,,2% Glucose,5506,C1-S22-B1.1-R2,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:03.560114+00:00,hours,,291542.0
4405,C1-S22-B1.1-R2,None,F,JBEI-17810,,,2% Glucose,5506,C1-S22-B1.1-R2,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:03.580623+00:00,hours,,37032.0
4405,C1-S22-B1.1-R2,None,F,JBEI-17810,,,2% Glucose,5506,C1-S22-B1.1-R2,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:03.600643+00:00,hours,,2344.0
4405,C1-S22-B1.1-R2,None,F,JBEI-17810,,,2% Glucose,5506,C1-S22-B1.1-R2,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:03.620749+00:00,hours,,0.0
4406,C0-S9017-B1.1-R1,None,F,JBEI-9017,,,2% Glucose,5437,C0-S9017-B1.1-R1,AHR_ECOLI,,2018-05-09 00:18:48.711803+00:00,hours,,1624.0
4406,C0-S9017-B1.1-R1,None,F,JBEI-9017,,,2% Glucose,5437,C0-S9017-B1.1-R1,LCFA_ECOLI,,2018-05-09 00:18:48.888020+00:00,hours,,1027.0
4406,C0-S9017-B1.1-R1,None,F,JBEI-9017,,,2% Glucose,5437,C0-S9017-B1.1-R1,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:18:51.052940+00:00,hours,,0.0
4406,C0-S9017-B1.1-R1,None,F,JBEI-9017,,,2% Glucose,5437,C0-S9017-B1.1-R1,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:18:51.641905+00:00,hours,,0.0
4406,C0-S9017-B1.1-R1,None,F,JBEI-9017,,,2% Glucose,5437,C0-S9017-B1.1-R1,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:18:52.195370+00:00,hours,,25770.0
4406,C0-S9017-B1.1-R1,None,F,JBEI-9017,,,2% Glucose,5437,C0-S9017-B1.1-R1,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:18:52.752307+00:00,hours,,0.0
4407,C0-S9017-B1.1-R2,None,F,JBEI-9017,,,2% Glucose,5438,C0-S9017-B1.1-R2,AHR_ECOLI,,2018-05-09 00:18:52.777445+00:00,hours,,1828.0
4407,C0-S9017-B1.1-R2,None,F,JBEI-9017,,,2% Glucose,5438,C0-S9017-B1.1-R2,LCFA_ECOLI,,2018-05-09 00:18:52.815427+00:00,hours,,0.0
4407,C0-S9017-B1.1-R2,None,F,JBEI-9017,,,2% Glucose,5438,C0-S9017-B1.1-R2,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:18:52.839356+00:00,hours,,0.0
4407,C0-S9017-B1.1-R2,None,F,JBEI-9017,,,2% Glucose,5438,C0-S9017-B1.1-R2,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:18:52.860823+00:00,hours,,0.0
4407,C0-S9017-B1.1-R2,None,F,JBEI-9017,,,2% Glucose,5438,C0-S9017-B1.1-R2,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:18:52.882388+00:00,hours,,21323.0
4407,C0-S9017-B1.1-R2,None,F,JBEI-9017,,,2% Glucose,5438,C0-S9017-B1.1-R2,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:18:52.903988+00:00,hours,,0.0
4408,C1-S11-B1.2-R1,None,F,JBEI-17785,,,2% Glucose,5464,C1-S11-B1.2-R1,AHR_ECOLI,,2018-05-09 00:18:56.965179+00:00,hours,,0.0
4408,C1-S11-B1.2-R1,None,F,JBEI-17785,,,2% Glucose,5464,C1-S11-B1.2-R1,LCFA_ECOLI,,2018-05-09 00:18:57.005894+00:00,hours,,87148.0
4408,C1-S11-B1.2-R1,None,F,JBEI-17785,,,2% Glucose,5464,C1-S11-B1.2-R1,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:18:57.046387+00:00,hours,,61346.0
4408,C1-S11-B1.2-R1,None,F,JBEI-17785,,,2% Glucose,5464,C1-S11-B1.2-R1,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:18:57.085934+00:00,hours,,0.0
4408,C1-S11-B1.2-R1,None,F,JBEI-17785,,,2% Glucose,5464,C1-S11-B1.2-R1,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:18:57.124098+00:00,hours,,1149.0
4408,C1-S11-B1.2-R1,None,F,JBEI-17785,,,2% Glucose,5464,C1-S11-B1.2-R1,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:18:57.161737+00:00,hours,,360114.0
4409,C1-S11-B1.2-R2,None,F,JBEI-17785,,,2% Glucose,5465,C1-S11-B1.2-R2,AHR_ECOLI,,2018-05-09 00:18:57.202935+00:00,hours,,331.0
4409,C1-S11-B1.2-R2,None,F,JBEI-17785,,,2% Glucose,5465,C1-S11-B1.2-R2,LCFA_ECOLI,,2018-05-09 00:18:57.242588+00:00,hours,,78968.0
4409,C1-S11-B1.2-R2,None,F,JBEI-17785,,,2% Glucose,5465,C1-S11-B1.2-R2,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:18:57.285987+00:00,hours,,69825.0
4409,C1-S11-B1.2-R2,None,F,JBEI-17785,,,2% Glucose,5465,C1-S11-B1.2-R2,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:18:57.324634+00:00,hours,,0.0
4409,C1-S11-B1.2-R2,None,F,JBEI-17785,,,2% Glucose,5465,C1-S11-B1.2-R2,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:18:57.365892+00:00,hours,,3377.0
4409,C1-S11-B1.2-R2,None,F,JBEI-17785,,,2% Glucose,5465,C1-S11-B1.2-R2,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:18:57.411187+00:00,hours,,405148.0
4410,C1-S11-B1.2-R3,None,F,JBEI-17785,,,2% Glucose,5466,C1-S11-B1.2-R3,AHR_ECOLI,,2018-05-09 00:18:57.451940+00:00,hours,,0.0
4410,C1-S11-B1.2-R3,None,F,JBEI-17785,,,2% Glucose,5466,C1-S11-B1.2-R3,LCFA_ECOLI,,2018-05-09 00:18:57.491874+00:00,hours,,84297.0
4410,C1-S11-B1.2-R3,None,F,JBEI-17785,,,2% Glucose,5466,C1-S11-B1.2-R3,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:18:57.532853+00:00,hours,,67842.0
4410,C1-S11-B1.2-R3,None,F,JBEI-17785,,,2% Glucose,5466,C1-S11-B1.2-R3,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:18:57.577149+00:00,hours,,0.0
4410,C1-S11-B1.2-R3,None,F,JBEI-17785,,,2% Glucose,5466,C1-S11-B1.2-R3,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:18:57.613797+00:00,hours,,0.0
4410,C1-S11-B1.2-R3,None,F,JBEI-17785,,,2% Glucose,5466,C1-S11-B1.2-R3,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:18:57.653803+00:00,hours,,400045.0
4411,C1-S19-B1.2-R1,None,F,JBEI-17788,,,2% Glucose,5494,C1-S19-B1.2-R1,AHR_ECOLI,,2018-05-09 00:19:02.007471+00:00,hours,,1627.0
4411,C1-S19-B1.2-R1,None,F,JBEI-17788,,,2% Glucose,5494,C1-S19-B1.2-R1,LCFA_ECOLI,,2018-05-09 00:19:02.027881+00:00,hours,,163117.0
4411,C1-S19-B1.2-R1,None,F,JBEI-17788,,,2% Glucose,5494,C1-S19-B1.2-R1,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:02.048629+00:00,hours,,73678.0
4411,C1-S19-B1.2-R1,None,F,JBEI-17788,,,2% Glucose,5494,C1-S19-B1.2-R1,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:02.068880+00:00,hours,,1117.0
4411,C1-S19-B1.2-R1,None,F,JBEI-17788,,,2% Glucose,5494,C1-S19-B1.2-R1,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:02.089152+00:00,hours,,192296.0
4411,C1-S19-B1.2-R1,None,F,JBEI-17788,,,2% Glucose,5494,C1-S19-B1.2-R1,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:02.109611+00:00,hours,,10156.0
4412,C1-S19-B1.2-R2,None,F,JBEI-17788,,,2% Glucose,5495,C1-S19-B1.2-R2,AHR_ECOLI,,2018-05-09 00:19:02.129028+00:00,hours,,1328.0
4412,C1-S19-B1.2-R2,None,F,JBEI-17788,,,2% Glucose,5495,C1-S19-B1.2-R2,LCFA_ECOLI,,2018-05-09 00:19:02.149565+00:00,hours,,163881.0
4412,C1-S19-B1.2-R2,None,F,JBEI-17788,,,2% Glucose,5495,C1-S19-B1.2-R2,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:02.169554+00:00,hours,,73549.0
4412,C1-S19-B1.2-R2,None,F,JBEI-17788,,,2% Glucose,5495,C1-S19-B1.2-R2,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:02.189856+00:00,hours,,1577.0
4412,C1-S19-B1.2-R2,None,F,JBEI-17788,,,2% Glucose,5495,C1-S19-B1.2-R2,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:02.210553+00:00,hours,,171189.0
4412,C1-S19-B1.2-R2,None,F,JBEI-17788,,,2% Glucose,5495,C1-S19-B1.2-R2,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:02.230623+00:00,hours,,3105.0
4413,C1-S19-B1.2-R3,None,F,JBEI-17788,,,2% Glucose,5496,C1-S19-B1.2-R3,AHR_ECOLI,,2018-05-09 00:19:02.251358+00:00,hours,,795.0
4413,C1-S19-B1.2-R3,None,F,JBEI-17788,,,2% Glucose,5496,C1-S19-B1.2-R3,LCFA_ECOLI,,2018-05-09 00:19:02.271566+00:00,hours,,153324.0
4413,C1-S19-B1.2-R3,None,F,JBEI-17788,,,2% Glucose,5496,C1-S19-B1.2-R3,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:02.293537+00:00,hours,,72968.0
4413,C1-S19-B1.2-R3,None,F,JBEI-17788,,,2% Glucose,5496,C1-S19-B1.2-R3,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:02.314262+00:00,hours,,0.0
4413,C1-S19-B1.2-R3,None,F,JBEI-17788,,,2% Glucose,5496,C1-S19-B1.2-R3,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:02.334147+00:00,hours,,151364.0
4413,C1-S19-B1.2-R3,None,F,JBEI-17788,,,2% Glucose,5496,C1-S19-B1.2-R3,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:02.354976+00:00,hours,,0.0
4414,C1-S25-B1.2-R1,None,F,JBEI-17808,,,2% Glucose,5513,C1-S25-B1.2-R1,AHR_ECOLI,,2018-05-09 00:19:04.542391+00:00,hours,,101260.0
4414,C1-S25-B1.2-R1,None,F,JBEI-17808,,,2% Glucose,5513,C1-S25-B1.2-R1,LCFA_ECOLI,,2018-05-09 00:19:04.562605+00:00,hours,,160436.0
4414,C1-S25-B1.2-R1,None,F,JBEI-17808,,,2% Glucose,5513,C1-S25-B1.2-R1,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:04.599880+00:00,hours,,81224.0
4414,C1-S25-B1.2-R1,None,F,JBEI-17808,,,2% Glucose,5513,C1-S25-B1.2-R1,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:04.653574+00:00,hours,,8806.0
4414,C1-S25-B1.2-R1,None,F,JBEI-17808,,,2% Glucose,5513,C1-S25-B1.2-R1,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:04.710028+00:00,hours,,0.0
4414,C1-S25-B1.2-R1,None,F,JBEI-17808,,,2% Glucose,5513,C1-S25-B1.2-R1,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:04.754962+00:00,hours,,0.0
4415,C1-S25-B1.2-R2,None,F,JBEI-17808,,,2% Glucose,5514,C1-S25-B1.2-R2,AHR_ECOLI,,2018-05-09 00:19:04.801871+00:00,hours,,109298.0
4415,C1-S25-B1.2-R2,None,F,JBEI-17808,,,2% Glucose,5514,C1-S25-B1.2-R2,LCFA_ECOLI,,2018-05-09 00:19:04.845931+00:00,hours,,161468.0
4415,C1-S25-B1.2-R2,None,F,JBEI-17808,,,2% Glucose,5514,C1-S25-B1.2-R2,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:04.885069+00:00,hours,,90435.0
4415,C1-S25-B1.2-R2,None,F,JBEI-17808,,,2% Glucose,5514,C1-S25-B1.2-R2,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:04.922857+00:00,hours,,10664.0
4415,C1-S25-B1.2-R2,None,F,JBEI-17808,,,2% Glucose,5514,C1-S25-B1.2-R2,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:04.962813+00:00,hours,,0.0
4415,C1-S25-B1.2-R2,None,F,JBEI-17808,,,2% Glucose,5514,C1-S25-B1.2-R2,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:04.999917+00:00,hours,,0.0
4416,C1-S25-B1.2-R3,None,F,JBEI-17808,,,2% Glucose,5515,C1-S25-B1.2-R3,AHR_ECOLI,,2018-05-09 00:19:05.042303+00:00,hours,,101216.0
4416,C1-S25-B1.2-R3,None,F,JBEI-17808,,,2% Glucose,5515,C1-S25-B1.2-R3,LCFA_ECOLI,,2018-05-09 00:19:05.081851+00:00,hours,,160094.0
4416,C1-S25-B1.2-R3,None,F,JBEI-17808,,,2% Glucose,5515,C1-S25-B1.2-R3,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:05.119870+00:00,hours,,90090.0
4416,C1-S25-B1.2-R3,None,F,JBEI-17808,,,2% Glucose,5515,C1-S25-B1.2-R3,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:05.157875+00:00,hours,,9914.0
4416,C1-S25-B1.2-R3,None,F,JBEI-17808,,,2% Glucose,5515,C1-S25-B1.2-R3,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:05.191353+00:00,hours,,2224.0
4416,C1-S25-B1.2-R3,None,F,JBEI-17808,,,2% Glucose,5515,C1-S25-B1.2-R3,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:05.228105+00:00,hours,,0.0
4417,C1-S26-B1.2-R1,None,F,JBEI-17805,,,2% Glucose,5516,C1-S26-B1.2-R1,AHR_ECOLI,,2018-05-09 00:19:05.263626+00:00,hours,,109625.0
4417,C1-S26-B1.2-R1,None,F,JBEI-17805,,,2% Glucose,5516,C1-S26-B1.2-R1,LCFA_ECOLI,,2018-05-09 00:19:05.298811+00:00,hours,,393379.0
4417,C1-S26-B1.2-R1,None,F,JBEI-17805,,,2% Glucose,5516,C1-S26-B1.2-R1,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:05.342086+00:00,hours,,97422.0
4417,C1-S26-B1.2-R1,None,F,JBEI-17805,,,2% Glucose,5516,C1-S26-B1.2-R1,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:05.375955+00:00,hours,,16566.0
4417,C1-S26-B1.2-R1,None,F,JBEI-17805,,,2% Glucose,5516,C1-S26-B1.2-R1,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:05.428580+00:00,hours,,9672.0
4417,C1-S26-B1.2-R1,None,F,JBEI-17805,,,2% Glucose,5516,C1-S26-B1.2-R1,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:05.465865+00:00,hours,,0.0
4418,C1-S26-B1.2-R2,None,F,JBEI-17805,,,2% Glucose,5517,C1-S26-B1.2-R2,AHR_ECOLI,,2018-05-09 00:19:05.509820+00:00,hours,,110714.0
4418,C1-S26-B1.2-R2,None,F,JBEI-17805,,,2% Glucose,5517,C1-S26-B1.2-R2,LCFA_ECOLI,,2018-05-09 00:19:05.549943+00:00,hours,,411022.0
4418,C1-S26-B1.2-R2,None,F,JBEI-17805,,,2% Glucose,5517,C1-S26-B1.2-R2,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:05.587835+00:00,hours,,93899.0
4418,C1-S26-B1.2-R2,None,F,JBEI-17805,,,2% Glucose,5517,C1-S26-B1.2-R2,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:05.625821+00:00,hours,,17555.0
4418,C1-S26-B1.2-R2,None,F,JBEI-17805,,,2% Glucose,5517,C1-S26-B1.2-R2,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:05.663769+00:00,hours,,7043.0
4418,C1-S26-B1.2-R2,None,F,JBEI-17805,,,2% Glucose,5517,C1-S26-B1.2-R2,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:05.706151+00:00,hours,,0.0
4419,C1-S26-B1.2-R3,None,F,JBEI-17805,,,2% Glucose,5518,C1-S26-B1.2-R3,AHR_ECOLI,,2018-05-09 00:19:05.745262+00:00,hours,,100193.0
4419,C1-S26-B1.2-R3,None,F,JBEI-17805,,,2% Glucose,5518,C1-S26-B1.2-R3,LCFA_ECOLI,,2018-05-09 00:19:05.792922+00:00,hours,,411484.0
4419,C1-S26-B1.2-R3,None,F,JBEI-17805,,,2% Glucose,5518,C1-S26-B1.2-R3,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:05.837046+00:00,hours,,92513.0
4419,C1-S26-B1.2-R3,None,F,JBEI-17805,,,2% Glucose,5518,C1-S26-B1.2-R3,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:05.882155+00:00,hours,,13988.0
4419,C1-S26-B1.2-R3,None,F,JBEI-17805,,,2% Glucose,5518,C1-S26-B1.2-R3,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:05.926396+00:00,hours,,0.0
4419,C1-S26-B1.2-R3,None,F,JBEI-17805,,,2% Glucose,5518,C1-S26-B1.2-R3,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:05.972546+00:00,hours,,0.0
4420,C1-S27-B1.2-R1,None,F,JBEI-17809,,,2% Glucose,5519,C1-S27-B1.2-R1,AHR_ECOLI,,2018-05-09 00:19:06.016305+00:00,hours,,152484.0
4420,C1-S27-B1.2-R1,None,F,JBEI-17809,,,2% Glucose,5519,C1-S27-B1.2-R1,LCFA_ECOLI,,2018-05-09 00:19:06.058103+00:00,hours,,874810.0
4420,C1-S27-B1.2-R1,None,F,JBEI-17809,,,2% Glucose,5519,C1-S27-B1.2-R1,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:06.095793+00:00,hours,,118379.0
4420,C1-S27-B1.2-R1,None,F,JBEI-17809,,,2% Glucose,5519,C1-S27-B1.2-R1,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:06.131158+00:00,hours,,29147.0
4420,C1-S27-B1.2-R1,None,F,JBEI-17809,,,2% Glucose,5519,C1-S27-B1.2-R1,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:06.167887+00:00,hours,,7317.0
4420,C1-S27-B1.2-R1,None,F,JBEI-17809,,,2% Glucose,5519,C1-S27-B1.2-R1,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:06.208392+00:00,hours,,0.0
4421,C1-S27-B1.2-R2,None,F,JBEI-17809,,,2% Glucose,5520,C1-S27-B1.2-R2,AHR_ECOLI,,2018-05-09 00:19:06.249856+00:00,hours,,146233.0
4421,C1-S27-B1.2-R2,None,F,JBEI-17809,,,2% Glucose,5520,C1-S27-B1.2-R2,LCFA_ECOLI,,2018-05-09 00:19:06.289828+00:00,hours,,937369.0
4421,C1-S27-B1.2-R2,None,F,JBEI-17809,,,2% Glucose,5520,C1-S27-B1.2-R2,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:06.325822+00:00,hours,,116824.0
4421,C1-S27-B1.2-R2,None,F,JBEI-17809,,,2% Glucose,5520,C1-S27-B1.2-R2,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:06.360516+00:00,hours,,27812.0
4421,C1-S27-B1.2-R2,None,F,JBEI-17809,,,2% Glucose,5520,C1-S27-B1.2-R2,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:06.404878+00:00,hours,,0.0
4421,C1-S27-B1.2-R2,None,F,JBEI-17809,,,2% Glucose,5520,C1-S27-B1.2-R2,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:06.446771+00:00,hours,,805.0
4422,C1-S27-B1.2-R3,None,F,JBEI-17809,,,2% Glucose,5521,C1-S27-B1.2-R3,AHR_ECOLI,,2018-05-09 00:19:06.489342+00:00,hours,,157666.0
4422,C1-S27-B1.2-R3,None,F,JBEI-17809,,,2% Glucose,5521,C1-S27-B1.2-R3,LCFA_ECOLI,,2018-05-09 00:19:06.533445+00:00,hours,,1051744.0
4422,C1-S27-B1.2-R3,None,F,JBEI-17809,,,2% Glucose,5521,C1-S27-B1.2-R3,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:06.575814+00:00,hours,,125219.0
4422,C1-S27-B1.2-R3,None,F,JBEI-17809,,,2% Glucose,5521,C1-S27-B1.2-R3,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:06.617033+00:00,hours,,31060.0
4422,C1-S27-B1.2-R3,None,F,JBEI-17809,,,2% Glucose,5521,C1-S27-B1.2-R3,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:06.659760+00:00,hours,,804.0
4422,C1-S27-B1.2-R3,None,F,JBEI-17809,,,2% Glucose,5521,C1-S27-B1.2-R3,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:06.708254+00:00,hours,,0.0
4423,C1-S28-B1.2-R1,None,F,JBEI-17818,,,2% Glucose,5522,C1-S28-B1.2-R1,AHR_ECOLI,,2018-05-09 00:19:06.745852+00:00,hours,,103947.0
4423,C1-S28-B1.2-R1,None,F,JBEI-17818,,,2% Glucose,5522,C1-S28-B1.2-R1,LCFA_ECOLI,,2018-05-09 00:19:06.785853+00:00,hours,,140030.0
4423,C1-S28-B1.2-R1,None,F,JBEI-17818,,,2% Glucose,5522,C1-S28-B1.2-R1,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:06.829829+00:00,hours,,86256.0
4423,C1-S28-B1.2-R1,None,F,JBEI-17818,,,2% Glucose,5522,C1-S28-B1.2-R1,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:06.920947+00:00,hours,,16367.0
4423,C1-S28-B1.2-R1,None,F,JBEI-17818,,,2% Glucose,5522,C1-S28-B1.2-R1,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:07.076399+00:00,hours,,3320.0
4423,C1-S28-B1.2-R1,None,F,JBEI-17818,,,2% Glucose,5522,C1-S28-B1.2-R1,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:07.209841+00:00,hours,,0.0
4424,C1-S28-B1.2-R2,None,F,JBEI-17818,,,2% Glucose,5523,C1-S28-B1.2-R2,AHR_ECOLI,,2018-05-09 00:19:07.305855+00:00,hours,,91972.0
4424,C1-S28-B1.2-R2,None,F,JBEI-17818,,,2% Glucose,5523,C1-S28-B1.2-R2,LCFA_ECOLI,,2018-05-09 00:19:07.397401+00:00,hours,,114532.0
4424,C1-S28-B1.2-R2,None,F,JBEI-17818,,,2% Glucose,5523,C1-S28-B1.2-R2,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:07.540796+00:00,hours,,81770.0
4424,C1-S28-B1.2-R2,None,F,JBEI-17818,,,2% Glucose,5523,C1-S28-B1.2-R2,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:07.678026+00:00,hours,,14153.0
4424,C1-S28-B1.2-R2,None,F,JBEI-17818,,,2% Glucose,5523,C1-S28-B1.2-R2,A1U2T0,tr|A1U2T0|A1U2T0_MARHV,2018-05-09 00:19:07.809850+00:00,hours,,0.0
4424,C1-S28-B1.2-R2,None,F,JBEI-17818,,,2% Glucose,5523,C1-S28-B1.2-R2,A1U3L3,tr|A1U3L3|A1U3L3_MARHV,2018-05-09 00:19:07.950028+00:00,hours,,0.0
4425,C1-S28-B1.2-R3,None,F,JBEI-17818,,,2% Glucose,5524,C1-S28-B1.2-R3,AHR_ECOLI,,2018-05-09 00:19:08.050115+00:00,hours,,101638.0
4425,C1-S28-B1.2-R3,None,F,JBEI-17818,,,2% Glucose,5524,C1-S28-B1.2-R3,LCFA_ECOLI,,2018-05-09 00:19:08.137908+00:00,hours,,148197.0
4425,C1-S28-B1.2-R3,None,F,JBEI-17818,,,2% Glucose,5524,C1-S28-B1.2-R3,"Dodecanoyl-[acyl-carrier-protein] hydrolase, chloroplastic",sp|Q41635|FATB_UMBCA,2018-05-09 00:19:08.291692+00:00,hours,,86045.0
4425,C1-S28-B1.2-R3,None,F,JBEI-17818,,,2% Glucose,5524,C1-S28-B1.2-R3,Fatty acyl-CoA reductase,sp|Q6F7B8|ACR1_ACIAD,2018-05-09 00:19:08.414419+00:00,hours,,18380.0
